ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848479,1,1,2,2,3,CDAACCCADADCA,DBDDBCDBCBDBD,ACCBDCAAACCDB,AACADABDDCDBC,1,1,270915231,1.184.210.526.300.000,0.280381000000000,0.51326,265.635.528.000.000.000,28.687.296.000.000.000,1,A,C,K,E,C,B,B,B,B,B,B,A,B,C,E,F,A,A,D,A,A,A,B,A,A,A,A,A,A,A,A,B,A,B,B,B,A,A,A,B,B,B,C,E,B,C,A,B,A,A,A,A,A,A,A,A,D,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848480,1,1,1,1,2,BCCACDDCBDDDC,BDDCBBCADADDA,ADBADBCDDDBDA,DDCBACAAAACDD,1,1,270915231,1.184.210.526.300.000,-0.365827000000000,0.551686,229.517.458.000.000.000,30.835.015.000.000.000,1,B,B,C,C,B,B,B,B,B,A,A,A,A,B,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,C,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848481,1,1,16,2,5,BDAADDCADADDA,CAAACDCACBDDA,CACBBCAAADCAA,CDADACCCDDBDA,1,1,270915231,1.184.210.526.300.000,0.673760000000000,0.39704,287.622.396.000.000.000,22.191.490.000.000.000,1,B,B,E,C,B,B,A,B,A,A,A,A,A,B,D,F,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,B,A,A,B,B,C,B,B,C,C,B,D,C,B,B,A,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848482,1,1,16,2,5,ABDADDCADDDDA,ACAABBADACDBA,DDDABAAAABDBD,BDADACDCCACCB,1,1,270915231,1.184.210.526.300.000,0.728033000000000,0.397072,290.655.840.000.000.000,22.193.278.000.000.000,1,A,F,E,C,B,A,B,B,A,A,A,A,A,B,D,B,A,A,C,A,A,A,A,B,B,A,A,A,A,A,A,B,B,C,B,B,C,B,B,B,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848483,1,0,13,6,1,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848484,1,1,1,1,2,BCBACDACCAADD,BBAADDCADADDA,BABBCDCDBDCAC,CDCBBDAAABABA,1,1,270915231,1.184.210.526.300.000,0.952759000000000,0.378508,303.216.299.000.000.000,21.155.693.000.000.000,1,B,D,E,C,B,A,B,B,A,A,A,A,A,B,D,E,A,A,C,A,B,B,B,A,A,A,A,A,A,A,B,C,A,A,B,B,C,A,A,C,B,B,D,E,B,A,A,A,A,A,A,A,A,A,B,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848485,1,1,19,5,1,CACADDCACBBBB,CCAACDADACCAB,BDCBAACCBABCC,ABBBBBCDCCABC,1,1,270915231,1.184.210.526.300.000,-0.260304000000000,0.508164,235.415.384.000.000.000,28.402.469.000.000.000,1,B,B,H,C,B,A,A,B,A,A,A,A,A,B,D,F,A,A,A,B,A,A,C,B,A,A,A,A,?,A,A,B,C,B,A,B,B,A,B,B,C,C,B,B,B,C,A,A,A,A,A,A,A,A,A,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848486,1,1,4,4,5,BAADAACDBBDDC,CBCACABACCBBA,AADCDBACDCCBB,CCDBDACDDACCC,1,1,270915231,1.184.210.526.300.000,-0.145904000000000,0.451419,241.809.467.000.000.000,25.230.859.000.000.000,1,B,A,B,B,B,A,B,B,A,A,A,B,A,B,D,F,A,A,G,A,A,A,G,A,A,B,A,A,A,A,B,C,A,B,B,C,C,B,B,C,C,C,E,B,B,A,A,A,A,A,B,B,A,D,D,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848487,1,0,10,3,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848488,1,0,7,7,1,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848489,1,1,9,2,4,CDADDACADBCDA,BCACCDCDABBDB,DBCDBCAAACBCA,ABDDAABCACADD,1,1,270915231,1.184.210.526.300.000,-0.301336000000000,0.466254,233.122.010.000.000.000,26.060.021.000.000.000,1,B,B,J,D,?,B,B,B,A,A,B,A,B,B,D,F,A,A,G,A,A,A,G,B,B,B,A,A,A,A,B,C,B,B,C,B,C,B,B,C,B,B,B,D,B,D,A,B,A,A,B,B,B,B,A,C,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848490,1,1,2,2,3,BDAADDCADADDC,DBAABADCBBAAD,DCCABBAABCDDB,ADBAAAACADADD,1,1,270915231,1.184.210.526.300.000,-0.842166000000000,0.582231,202.893.763.000.000.000,32.542.246.000.000.000,1,B,B,J,C,D,D,C,B,B,B,?,A,A,B,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,A,?,?,?,?,?,?,A,C,B,C,A,B,?,D,A,A,A,A,A,A,A,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848491,1,1,3,3,4,DCBCCDDDDCACA,BACCACDCCBBAA,CADCCACCDDCCA,AABAADBACCADC,1,1,270915231,1.184.210.526.300.000,-0.758208000000000,0.578506,207.586.371.000.000.000,32.334.047.000.000.000,1,B,C,D,C,B,B,B,B,B,A,B,A,A,?,B,F,A,A,C,A,A,C,G,B,B,C,A,A,A,A,A,C,B,A,B,B,C,B,B,C,C,C,A,C,B,B,A,A,A,A,B,A,B,B,A,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848492,1,1,21,7,3,CADCAADDAAABA,DBCAAADABBACA,BDCCBCBDDCCBD,CACCDADDDAABA,1,1,270915231,1.184.210.526.300.000,-0.896634000000000,0.592398,199.849.419.000.000.000,33.110.503.000.000.000,1,B,B,I,C,B,B,B,B,A,A,B,A,A,B,D,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,B,A,A,B,A,A,C,A,C,B,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848493,1,1,6,6,7,ADADABBBBDBDA,CBDCACCAABABA,DADCDCAAABCBB,CDBADACDABDCB,1,1,270915231,1.184.210.526.300.000,1.188.174.000.000.000,0.31116,316.374.192.000.000.000,17.391.457.000.000.000,1,B,D,L,C,D,C,B,B,B,A,B,A,B,B,D,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,B,A,A,B,B,C,A,A,C,B,B,B,B,B,A,A,A,A,A,A,B,B,D,D,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848494,1,1,17,3,6,BCACCDDDABACA,BABDDCBBBCCDC,AABAAACDDACAA,CABADDAACDDDB,1,1,270915231,1.184.210.526.300.000,-0.775573000000000,0.630739,206.615.801.000.000.000,35.253.471.000.000.000,1,B,D,G,C,B,A,A,B,A,A,B,A,B,B,D,D,A,A,C,A,A,A,G,A,A,B,A,A,A,A,B,C,C,B,C,A,C,A,B,C,B,C,E,C,B,B,A,A,A,A,B,D,B,B,B,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848495,1,1,18,4,7,BDBBAADCBABDB,CBDBACCBDAAAA,BABCBBBACACBA,AABCBABCDAABD,1,1,270915231,1.184.210.526.300.000,-0.970425000000000,0.621653,195.725.069.000.000.000,34.745.633.000.000.000,1,B,B,K,C,D,B,C,B,B,A,B,A,B,C,D,D,A,A,D,A,A,B,D,A,A,B,A,B,A,A,B,C,B,B,B,?,B,B,B,C,C,C,A,A,B,A,?,A,A,A,B,A,A,B,A,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848496,1,1,11,4,6,AABCABAAAABDB,AAACACBBCAACC,BAACCCBAACACA,BDBBDBABACDDB,1,1,270915231,1.184.210.526.300.000,-1.260.496.000.000.000,0.67719,179.512.325.000.000.000,37.849.726.000.000.000,1,B,B,E,C,B,B,B,B,A,B,B,B,B,C,D,E,A,A,F,A,A,A,G,A,A,B,A,A,A,A,A,A,A,A,B,A,B,A,A,B,C,B,E,C,B,A,C,B,A,A,A,A,A,B,B,A,D,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848497,1,1,8,1,3,CCBDCAACDBDAC,BDCBCACADCDAC,BCCDACCDCADAB,ABDBAABCAABBC,1,1,270915231,1.184.210.526.300.000,-0.613990000000000,0.61694,215.647.051.000.000.000,34.482.213.000.000.000,1,A,B,E,C,B,B,B,B,A,A,A,A,A,B,D,F,A,A,B,A,A,A,A,B,B,B,A,A,A,A,A,C,B,B,C,B,?,C,B,C,B,B,B,B,B,A,A,B,A,A,A,A,B,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848498,1,1,13,6,1,BCABDCBBDCADD,CCBADCCCBBCAD,DABCCCCCADCAC,DABBCBDCDACDA,1,1,270915231,1.184.210.526.300.000,-1.399.244.000.000.000,0.682519,171.757.377.000.000.000,38.147.576.000.000.000,1,B,B,A,C,E,B,B,B,A,A,B,A,D,C,D,F,C,A,C,A,A,A,D,A,A,B,A,A,A,A,A,B,A,C,A,C,B,B,A,C,A,A,C,A,B,A,A,B,A,A,A,B,B,B,B,A,B,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848499,1,0,15,1,4,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848500,1,1,21,7,3,DCCADCABBABDB,CBCABAAADBCCD,ACCCACBDDDCAC,ACCCABCBB.BAB,1,1,270915231,1.184.210.526.300.000,-1.323.316.000.000.000,0.645033,176.001.169.000.000.000,36.052.396.000.000.000,1,B,B,K,C,B,B,A,B,A,A,A,A,A,B,C,D,A,B,A,B,B,B,G,B,B,B,A,A,A,B,B,B,A,A,A,A,A,B,A,B,C,A,B,A,B,B,A,A,A,A,A,A,A,B,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848501,1,1,17,3,6,BCBCBCDDBBACB,BACDDCBBACCBC,AABCAACDDACAA,CAAADDAACDDDB,1,1,270915231,1.184.210.526.300.000,-0.775573000000000,0.630739,206.615.801.000.000.000,35.253.471.000.000.000,1,B,C,L,C,B,B,A,B,A,A,A,A,A,B,E,E,A,A,A,B,A,B,A,A,A,B,A,A,A,A,A,A,B,C,A,B,C,B,B,B,A,B,D,B,B,C,A,C,A,A,B,A,B,B,B,B,D,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848502,1,1,19,5,1,CDBACBBACBBAA,BDCACCACCDCAD,CDBDDDACCDACC,ABBADBCDDDDCD,1,1,270915231,1.184.210.526.300.000,-0.480738000000000,0.529222,223.094.815.000.000.000,29.579.450.000.000.000,1,A,A,E,C,D,A,B,B,A,A,B,A,A,C,C,F,A,C,G,A,A,B,A,B,B,B,A,A,A,A,A,C,B,B,B,B,A,B,B,C,B,B,B,A,B,B,A,A,A,A,B,A,A,B,A,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848503,1,0,7,7,1,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848504,1,1,9,2,4,BDAACBCADDADA,BACDDADCCDDAD,ADCBBCAAACDAB,BCDCBDBCDCDAB,1,1,270915231,1.184.210.526.300.000,0.029465000000000,0.448847,251.611.248.000.000.000,25.087.104.000.000.000,1,A,B,L,D,B,B,B,B,B,A,B,A,C,B,C,E,A,A,B,A,A,A,D,A,A,A,A,A,A,A,A,C,B,B,C,B,A,A,B,C,C,C,B,A,B,A,A,A,A,A,B,A,B,A,B,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848505,1,1,18,4,7,DACCCADDBDCDB,ACBCACCADBAAB,AACCDCBCCDDDB,DBACABCABCADB,1,1,270915231,1.184.210.526.300.000,0.288990000000000,0.478412,266.116.705.000.000.000,26.739.560.000.000.000,1,A,F,F,D,B,B,B,B,A,A,A,B,B,B,D,D,A,A,B,A,A,A,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,A,B,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848506,1,1,19,5,1,ABBDACBCBCDCC,ACCBDDCCACDBA,ABBBDACDDDABA,CBBBCACADBCBD,1,1,270915231,1.184.210.526.300.000,-1.249.156.000.000.000,0.669705,180.146.144.000.000.000,37.431.371.000.000.000,1,B,B,I,D,D,B,B,B,B,A,B,A,B,B,D,F,A,A,G,?,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,C,B,B,C,C,B,B,D,E,B,B,A,A,A,A,B,B,B,B,B,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848507,1,1,15,1,4,BCBACDACBACAC,BAADACCCBBAAB,BDBDCBCDBCDBC,CBBCCBBCCAAAD,1,1,270915231,1.184.210.526.300.000,0.444799000000000,0.395911,274.825.233.000.000.000,22.128.387.000.000.000,1,B,A,D,C,D,B,B,C,C,A,B,B,A,C,D,C,A,A,C,A,A,B,C,A,B,B,A,A,A,A,A,C,B,A,C,C,B,B,B,B,C,B,D,B,B,C,A,A,A,A,A,A,A,A,A,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848508,1,0,16,2,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848509,1,0,17,3,6,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848573,1,1,15,1,4,BCCBCDDAADCDC,DDCDACDDBABDD,ACBBBBDDBABAC,DBACCBACCCCCB,1,1,270915231,1.051.282.051.300.000,0.590374000000000,0.391659,282.961.758.000.000.000,21.890.733.000.000.000,1,A,A,G,C,B,B,?,B,B,A,A,B,A,C,D,F,A,A,C,A,A,A,C,A,A,A,A,A,A,A,B,C,B,B,A,A,A,B,B,C,B,B,A,A,A,A,A,A,A,B,B,B,A,B,B,A,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848574,1,1,18,4,7,BABBAADDBABAD,AACBBBDDBBBBA,CBDCDCAABBBAB,ACCBBCBADBCAC,1,1,270915231,1.051.282.051.300.000,-0.452538000000000,0.490553,224.670.979.000.000.000,27.418.149.000.000.000,1,B,B,I,C,B,B,A,B,A,A,A,A,A,C,C,E,A,C,B,A,A,B,A,B,B,B,A,A,A,A,A,B,A,A,B,B,C,C,B,C,B,A,A,D,B,A,A,A,A,A,A,A,B,B,A,A,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848575,1,0,16,2,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848576,1,1,7,7,1,CCDCACDDBBADA,BCCACDCCBCCBD,DCADBBADBDBAA,ADADCBCDBBADB,1,1,270915231,1.051.282.051.300.000,-0.058281000000000,0.480776,246.706.920.000.000.000,26.871.690.000.000.000,1,B,B,F,D,C,B,B,B,B,A,A,A,A,B,C,C,A,A,B,A,A,B,E,A,A,A,A,A,A,A,B,B,A,A,B,A,B,B,B,C,B,B,A,B,B,C,A,B,A,B,A,A,A,A,A,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848577,1,1,6,6,7,BABCCBBBAAADC,AABADCDCCBACB,AADCCAAACDBDB,DCBCBDBBDCCCC,1,1,270915231,1.051.282.051.300.000,0.115018000000000,0.567822,256.393.005.000.000.000,31.736.893.000.000.000,1,B,D,B,B,B,B,B,B,A,A,B,A,A,B,D,C,A,A,A,B,B,A,?,B,B,B,A,A,B,B,B,B,C,C,C,B,C,B,B,C,C,B,D,A,B,C,A,A,A,A,B,B,B,C,B,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848578,1,1,19,5,1,CABABDCABCDDB,BCAACDBCCDCDC,CDDDBCBCCACBC,ADABCBCDBDBBC,1,1,270915231,1.051.282.051.300.000,0.672323000000000,0.460102,287.542.079.000.000.000,25.716.172.000.000.000,1,A,B,D,C,D,B,B,C,A,A,A,A,A,B,C,F,A,A,B,B,A,A,C,B,A,B,A,A,A,A,A,B,B,B,C,B,B,B,C,C,B,C,A,A,B,B,A,B,A,A,B,A,A,B,A,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848579,1,1,17,3,6,DDAAACCDCBBCA,BCAABDBBBADDA,CBCDCCBCBCCBC,CACCCDBABCDAA,1,1,270915231,1.051.282.051.300.000,0.409425000000000,0.392941,272.848.097.000.000.000,21.962.387.000.000.000,1,A,C,C,C,B,B,B,?,B,B,B,A,A,B,C,D,A,A,B,A,A,A,D,A,A,A,A,A,A,A,A,B,A,A,B,A,C,A,A,A,B,A,A,C,B,A,A,A,A,A,A,A,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848580,1,1,11,4,6,BDADAADBBABDB,DBCCCCBBBDDDA,ACACDBACADADD,ABCCCDCACCDAA,1,1,270915231,1.051.282.051.300.000,0.226483000000000,0.448982,262.623.043.000.000.000,25.094.649.000.000.000,1,A,B,G,C,C,B,C,B,B,A,B,A,A,B,C,B,A,A,D,A,?,C,G,A,B,A,A,A,A,A,A,B,A,B,B,B,A,A,A,B,B,B,C,E,A,C,A,A,A,?,A,B,A,A,A,B,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848581,1,1,2,2,3,BBBACDCADADAC,DCCDBCDDDBACD,AACBACAAACCBD,CCCABABADCCDC,1,1,270915231,1.051.282.051.300.000,0.501541000000000,0.402925,277.996.675.000.000.000,22.520.416.000.000.000,1,A,B,B,D,C,B,A,B,A,A,B,A,A,B,C,D,A,A,F,A,A,A,G,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,C,B,B,A,A,B,B,A,B,A,A,B,B,A,A,B,B,D,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848582,1,1,5,5,6,CADABDCACBDDD,BDDDACBBBADAA,ACBBBCDDCBADD,AAADACBACACCA,1,1,270915231,1.051.282.051.300.000,-0.417614000000000,0.653938,226.622.962.000.000.000,36.550.117.000.000.000,1,B,B,K,C,B,A,A,B,B,A,A,A,A,B,D,F,A,A,B,B,B,A,C,A,A,B,A,A,A,A,B,C,A,A,A,A,A,A,B,C,C,A,B,B,B,B,A,A,A,A,A,A,B,A,A,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848583,1,1,2,2,3,BDCACBCBDADCC,DBDADADBCCDCA,BACCBDAAABBAC,CABBABBDDBABA,1,1,270915231,1.051.282.051.300.000,0.179293000000000,0.456581,259.985.484.000.000.000,25.519.375.000.000.000,1,A,B,H,D,B,B,B,B,A,A,B,A,A,B,D,E,A,A,C,A,A,A,C,A,A,B,A,A,A,A,A,C,B,C,A,A,B,C,B,C,C,C,D,A,A,B,A,B,A,A,B,B,A,B,B,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848584,1,1,14,7,2,CCDCABDDAACBA,BDCAABCADADCC,CCAADBCDDCABC,BACCBDAAADCCC,1,1,270915231,1.051.282.051.300.000,1.256.819.000.000.000,0.295526,320.210.921.000.000.000,16.517.636.000.000.000,1,A,E,J,C,B,A,B,B,B,A,B,A,A,B,C,D,A,A,E,A,A,C,G,A,A,B,A,A,A,A,A,C,B,C,A,A,B,C,B,C,C,C,D,A,A,B,A,A,A,A,A,A,A,A,A,C,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848585,1,1,3,3,4,ABABAACBDCACA,BDCDACDDADADD,CBADACBACBBAA,AABBDABAADAAD,1,1,270915231,1.051.282.051.300.000,-0.968982000000000,0.550087,195.805.721.000.000.000,30.745.643.000.000.000,1,A,B,D,B,B,B,A,B,B,A,A,A,A,B,C,C,A,A,D,A,A,B,C,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,C,C,A,D,D,A,C,A,?,A,A,C,C,A,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848586,1,0,13,6,1,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848587,1,1,7,7,1,ABBDABDDABABA,BDCACDACAABDD,CDDCDCCDBADDD,ADADCBDDBACBC,1,1,270915231,1.051.282.051.300.000,0.601033000000000,0.41273,283.557.515.000.000.000,23.068.440.000.000.000,1,B,B,L,D,B,B,A,B,B,A,A,A,A,B,D,F,B,A,B,B,B,B,G,?,?,B,A,A,A,A,A,C,B,?,C,B,C,B,B,B,B,A,B,A,B,A,A,B,B,A,B,A,A,B,B,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848588,1,1,15,1,4,BCCBCDCCACCDC,BADDACCDBBDDB,ADABCBDDBACBC,ABDCCBACDCCAC,1,1,270915231,1.051.282.051.300.000,0.267435000000000,0.379214,264.911.946.000.000.000,21.195.153.000.000.000,1,B,D,A,B,B,B,B,B,B,A,B,A,A,C,D,D,A,A,G,A,A,A,G,A,A,C,A,A,A,A,A,C,A,A,A,A,A,A,B,C,C,C,D,B,B,B,A,A,A,A,D,D,A,D,D,B,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848589,1,1,3,3,4,AAADDADDBCDAD,ADBAAACDBACAA,CACABADACCBDD,AAACDBBAADCDC,1,1,270915231,1.051.282.051.300.000,-0.922233000000000,0.534241,198.418.632.000.000.000,29.859.973.000.000.000,1,B,B,C,B,B,B,B,B,B,A,A,A,A,B,C,D,A,A,G,B,B,B,G,B,B,A,A,A,A,A,A,B,A,C,B,A,B,B,B,C,A,A,B,D,B,A,A,A,A,A,A,A,B,A,A,A,A,4.4,'ABAIXO DA MEDIA'
