ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,'CLASSIFICADOR IDEB'
2015,2,27,2704302,1,27216390,3,1,604663,2,5,17856039,1,1,11,4,6,AADCDBABCDA,DCACBBDBDBC,DBDDDCCDAAB,DCCDDAABBAC,1,1,270430231,102.986.818,102.986.818,-0.68206,0.352378,212.408.011,19.413.689,1,A,C,E,E,C,A,C,B,B,A,B,A,B,B,A,D,B,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,B,C,B,C,C,C,A,A,A,A,A,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856040,1,1,3,3,4,DBDAACADADD,ADADDCACCAA,CABABBAADBB,BACBBAAAACA,1,1,270430231,1.065.380.875,1.065.380.875,-1.183.238,0.385638,18.479.643,21.246.094,1,A,B,G,D,C,B,D,B,A,A,B,A,A,B,C,D,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,?,A,?,?,?,B,?,?,A,A,A,D,A,B,A,A,C,B,C,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856041,1,1,4,4,5,AADCDBACDCB,BCCDAACDCDB,AAABCDDCACC,CBACCDACACA,1,1,270430231,1.065.380.875,1.065.380.875,-0.93763,0.445817,1.983.278,24.561.558,1,A,B,A,E,C,B,C,B,B,A,B,A,B,B,C,D,A,A,F,A,A,A,B,B,B,A,A,A,A,A,A,?,?,?,?,?,?,?,?,D,D,A,B,A,A,A,B,C,B,C,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856043,1,1,15,1,4,ABCACADADDA,ADDBABACCBD,CCBBACBACBD,AAAABBADBCC,1,1,270430231,1.065.380.875,1.065.380.875,-1.229.738,0.385189,182.234.588,21.221.357,1,B,B,J,E,B,A,B,B,B,A,B,A,A,B,C,F,A,A,C,A,A,B,G,A,A,A,A,A,A,A,A,B,A,B,B,A,C,C,C,B,A,B,C,A,A,A,?,?,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856044,1,1,20,6,2,ACBDCACBCCB,BCCBCDAACBC,CDADCADBCDC,BACBCBCDAAB,1,1,270430231,1.065.380.875,1.065.380.875,-1.811.216,0.449962,15.019.901,2.478.992,1,A,B,E,D,B,B,B,B,B,A,B,A,A,?,C,F,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,C,A,C,A,A,C,B,B,B,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856045,1,1,12,5,7,BCCCDDBDDBA,CBDDDDAADDB,CCACAAACACA,BCABADDDAAC,1,1,270430231,1.065.380.875,1.065.380.875,0.44946,0.406553,274.747.253,22.398.372,1,B,B,H,D,B,B,B,B,B,A,A,B,B,B,C,E,A,A,B,B,B,A,G,A,A,A,A,A,A,A,B,C,A,B,C,A,C,C,C,D,A,B,A,A,A,A,B,A,B,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856046,1,1,18,4,7,CB.ADBACBAD,ABCACACDCBA,CBCDACDBCDB,BDCBCBDCADC,1,1,270430231,1.065.380.875,1.065.380.875,-1.938.345,0.504997,143.195.046,27.821.983,1,A,C,J,E,B,A,B,B,B,A,B,A,A,B,B,B,A,B,G,A,A,A,G,A,A,B,A,A,A,A,A,C,A,C,A,A,A,?,A,E,E,A,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856047,1,1,7,7,1,BDCBBBCCAAA,BADAACDBACD,CBCDACDBCDC,DAACCDAAADB,1,1,270430231,1.065.380.875,1.065.380.875,-2.716.441,0.479358,10.032.712,26.409.444,1,A,B,C,C,D,?,?,B,B,B,B,B,B,B,B,E,C,A,D,?,A,B,C,A,A,B,A,A,A,A,A,?,B,C,?,C,A,B,C,A,A,A,A,A,C,?,?,D,A,A,?,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856048,1,1,1,1,2,ABBCCDACDDB,BCDACBAACDA,AACBDDBBADD,ADBCAACBBAC,1,1,270430231,1.065.380.875,1.065.380.875,-0.904598,0.324195,200.147.644,17.860.993,1,B,B,K,D,A,D,B,B,B,A,A,A,C,B,D,C,B,A,F,A,A,A,F,A,A,B,A,A,A,A,A,?,B,?,?,?,?,?,B,B,B,B,A,C,A,A,B,B,B,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856049,1,1,17,3,6,CCCDABBDADC,DADABBACACB,BDBCBADCCCC,DCABBCDBBDC,1,1,270430231,1.065.380.875,1.065.380.875,-1.197.841,0.319666,183.991.901,17.611.475,1,A,A,E,D,D,B,C,B,B,A,B,B,B,C,C,D,B,A,G,A,B,A,G,A,B,A,A,A,A,A,A,C,B,B,B,A,B,B,B,D,E,B,A,C,A,A,C,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856050,1,1,14,7,2,CBBAADAACDB,BADDCBAADAA,CDCABBDDCCB,AAABAADBBBA,1,1,270430231,1.065.380.875,1.065.380.875,-0.375573,0.327393,22.929.341,18.037.181,1,B,B,J,D,D,B,B,B,B,A,A,B,B,B,D,E,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,C,B,B,A,B,C,C,C,C,C,B,B,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856051,1,1,12,5,7,BCCCBDCDABA,CBDCDDAADDA,BBACACDDAAC,ABDCABDDCAC,1,1,270430231,1.065.380.875,1.065.380.875,0.163651,0.376432,259.001.074,20.738.905,1,B,A,J,D,C,D,B,B,B,A,B,B,B,B,C,D,A,A,G,B,B,A,C,A,B,A,A,A,A,A,A,B,A,A,A,A,B,C,C,B,C,B,B,A,A,A,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856052,1,1,9,2,4,AACADDDBCDA,AACCDCAADBB,CBAACADDABC,BCACAADCADC,1,1,270430231,1.065.380.875,1.065.380.875,-1.688.482,0.451764,156.960.839,24.889.198,1,B,?,H,D,B,?,B,B,B,A,B,A,A,B,B,F,A,A,D,A,A,B,G,A,B,B,A,A,A,A,A,B,A,B,B,B,C,C,C,A,A,B,B,A,A,A,B,B,B,B,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856053,1,1,8,1,3,DBCBCCCBDDB,CDCDDCDADDA,DBDCCCAABBB,DCBDDAACCDC,1,1,270430231,1.065.380.875,1.065.380.875,-1.352.686,0.334729,175.460.969,18.441.346,1,A,A,H,D,D,B,B,A,A,A,B,A,A,B,D,C,A,C,B,A,A,B,A,B,B,B,A,A,?,A,A,C,B,C,A,C,A,C,A,A,C,B,C,A,A,A,D,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856054,1,1,15,1,4,BACDCCCBDCC,DACACDDCACA,ACDDDCCCDBB,DBCADADADCB,1,1,270430231,1.065.380.875,1.065.380.875,-2.164.602,0.457253,130.729.787,25.191.605,1,B,C,B,D,B,A,E,D,B,A,C,C,A,E,D,C,A,A,A,A,?,B,E,?,A,B,?,A,A,A,?,A,?,A,?,?,?,?,?,A,A,?,?,B,?,B,A,D,C,D,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856055,1,1,16,2,5,BDDBCCDCBCC,ADACCABBDAC,CADBABCDABA,ADBDBCCCAAD,1,1,270430231,1.065.380.875,1.065.380.875,-2.215.209,0.524921,127.941.677,28.919.663,1,A,C,E,D,B,B,B,B,B,A,B,A,A,?,?,F,?,B,B,A,A,B,A,A,A,A,A,A,A,A,A,?,?,?,?,?,?,?,?,B,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856056,1,1,6,6,7,DCACBBDBBAA,CBCADDAACAA,DAABCCCBCDC,BCABDBDDBCC,1,1,270430231,1.065.380.875,1.065.380.875,0.068639,0.349429,253.766.543,19.251.219,1,A,F,J,D,B,A,A,B,B,B,A,A,A,B,C,E,A,A,G,A,A,B,G,B,B,A,A,A,A,A,A,C,C,C,C,C,C,C,C,E,E,B,C,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856057,1,1,13,6,1,DDAABDBAADA,DBABABDCDAC,BBACCBAACDB,BCCABCABAAD,1,1,270430231,1.065.380.875,1.065.380.875,-1.844.335,0.371012,148.374.373,20.440.299,1,A,A,K,C,B,A,B,B,B,A,B,A,B,B,C,C,A,A,F,A,A,A,F,A,A,A,A,A,A,A,A,C,A,C,B,A,A,C,A,A,A,B,A,B,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856058,1,1,19,5,1,BABCDAABBCC,CBDAADCBCAB,DBADCCCBACC,CBCABCAADBC,1,1,270430231,1.065.380.875,1.065.380.875,-1.562.079,0.427849,163.924.805,2.357.164,1,B,B,K,C,C,A,C,B,B,A,B,A,A,B,C,D,A,A,C,A,A,A,D,A,A,A,A,A,A,A,A,?,?,?,A,?,?,?,A,C,A,B,C,C,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856059,1,1,20,6,2,DCBABBBBBAA,DCCDCBBABBA,DCABCCBABDB,AAAAADDCABD,1,1,270430231,1.065.380.875,1.065.380.875,-0.406265,0.322965,227.602.485,17.793.228,1,B,B,D,C,B,A,B,B,B,A,A,A,A,B,D,D,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,B,A,B,B,B,C,C,C,D,A,B,C,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856060,1,1,19,5,1,ADABADDAADB,DBAABDAADDB,CAACDCCCBCB,CCDCACACBAD,1,1,270430231,1.065.380.875,1.065.380.875,-1.474.033,0.368594,168.775.555,20.307.083,1,A,C,I,D,B,B,B,C,A,A,B,A,B,B,D,D,A,C,C,A,A,C,D,A,A,B,A,A,?,A,A,?,?,?,?,?,?,?,?,D,E,B,C,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856061,1,1,21,7,3,CBDDCDAACDD,DBDDABBADAB,BDABDBCACBC,DBCCABBACBC,1,1,270430231,1.065.380.875,1.065.380.875,-0.817875,0.344655,204.925.506,18.988.203,1,A,C,G,D,C,B,C,B,B,A,B,A,A,A,C,D,A,A,G,A,A,A,A,B,B,A,A,A,A,A,A,B,B,B,B,A,A,B,C,B,A,B,B,C,A,A,A,B,A,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856062,1,1,5,5,6,BDAADADCACC,BABDCADAABA,DBCDCBBBDDB,ACCDCADCCBC,1,1,270430231,1.065.380.875,1.065.380.875,-1.976.482,0.448696,14.109.395,24.720.172,1,B,B,A,C,B,A,C,B,B,C,B,B,A,B,D,E,B,A,D,A,A,A,E,A,A,B,A,A,A,A,A,A,C,A,A,A,A,A,B,A,B,A,A,B,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856063,1,1,14,7,2,CBDADDADCDB,BCCDCAAAACA,DDACBBDCCAC,ADACAACDADD,1,1,270430231,1.065.380.875,1.065.380.875,-0.139413,0.353021,242.304.259,19.449.114,1,B,B,G,D,B,A,B,B,B,A,B,B,B,B,C,E,A,A,E,A,A,B,G,B,B,B,A,A,A,A,B,C,B,B,A,A,B,B,C,D,B,B,B,C,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856064,1,1,10,3,5,ACADABADBDC,BCAADAABDBB,CBCCBDDACCB,ABCCCBACACB,1,1,270430231,1.065.380.875,1.065.380.875,-0.707578,0.323914,211.002.139,17.845.512,1,B,B,E,D,C,B,B,B,B,A,B,B,C,C,C,C,B,A,C,A,B,A,G,A,B,B,A,A,A,A,A,?,B,?,A,?,?,A,?,B,C,B,B,C,A,A,A,B,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856065,1,1,18,4,7,BCCADBADDAB,CABCBDCCCDA,AADBCCBAADC,ADABBBDDBCC,1,1,270430231,1.065.380.875,1.065.380.875,-1.161.643,0.390864,185.986.171,21.534.012,1,A,B,K,C,B,B,B,B,B,A,B,A,B,B,C,E,A,A,G,A,A,A,G,A,A,B,A,A,A,A,A,B,C,B,A,A,B,C,B,A,A,B,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856066,1,1,11,4,6,BDDDDCACADD,CCCCBBDABCB,BAABCDADDCB,DABBCCCABDB,1,1,270430231,1.065.380.875,1.065.380.875,-0.38432,0.315176,228.811.509,17.364.106,1,A,B,D,D,C,A,B,B,A,A,B,A,B,B,D,F,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,C,A,B,A,A,A,B,C,A,A,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856067,1,1,16,2,5,BADCABBAAAD,BADBBAABBBD,BADCDADBBAA,CBAAACDBADA,1,1,270430231,1.065.380.875,1.065.380.875,-1.932.793,0.419194,143.500.924,23.094.807,1,A,B,C,E,B,B,B,B,A,A,A,A,B,B,C,F,A,A,A,B,B,A,A,A,B,A,A,A,A,A,A,C,C,C,A,A,C,B,C,A,A,B,A,A,B,B,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856068,1,1,2,2,3,BADADADDDBA,BCDDABDDDAA,AABBAADBAAC,BDCACBAACBD,1,1,270430231,1.065.380.875,1.065.380.875,-1.602.742,0.369604,161.684.544,20.362.727,1,A,B,H,E,B,B,B,B,B,B,B,A,A,B,C,D,A,A,G,A,A,A,G,A,A,C,A,A,A,A,A,?,C,?,?,?,B,?,?,A,A,A,A,A,A,A,C,C,C,C,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604664,2,5,17856069,1,1,17,3,6,DCCDABADBDB,CCDCCBDBBAD,DAACDDCACDA,DAABCACBBDB,1,1,270430231,1.065.380.875,1.065.380.875,0.003385,0.343899,250.171.481,18.946.552,1,B,B,D,C,B,C,B,B,B,A,A,A,A,B,D,C,A,A,G,A,A,B,G,A,A,A,A,A,A,A,A,C,B,C,B,C,C,C,C,A,A,B,C,A,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856072,1,1,12,5,7,BCCDDDDDADA,CADCADAACAA,ABCDCDACCCB,BDDBABADCBA,1,1,270430231,102.986.818,102.986.818,-0.633741,0.328571,215.070.067,18.102.081,1,B,E,I,G,B,B,A,B,A,A,A,A,A,B,C,C,A,A,A,B,B,A,B,A,A,B,A,A,A,A,A,A,?,?,A,?,B,C,C,A,A,B,A,A,C,A,B,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856073,1,1,21,7,3,CBDDBBAACDB,BCCDABDDCDB,DCCABBDCBAC,BCBBABDCCCC,1,1,270430231,102.986.818,102.986.818,-0.476341,0.335475,223.741.762,18.482.446,1,B,B,K,E,B,A,B,B,A,A,A,A,A,B,D,D,A,A,G,A,A,A,G,B,B,A,A,A,A,A,?,C,C,C,C,C,B,B,C,C,A,B,A,A,C,A,B,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856074,1,1,4,4,5,BADDCBAAAAD,BACDCADDBBC,AADAACAACCC,ABADABABACA,1,1,270430231,102.986.818,102.986.818,-1.263.893,0.403566,180.352.874,22.233.808,1,B,B,L,D,B,A,A,B,B,A,B,A,A,B,B,E,A,A,C,B,B,B,G,A,A,C,A,A,A,A,B,?,B,?,?,?,B,?,?,A,E,B,A,A,A,A,B,A,B,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856075,1,1,19,5,1,BCADAAAABAB,DAACCACAAAA,CBACBCCAAAB,DCCDCCAABAD,1,1,270430231,102.986.818,102.986.818,-2.176.835,0.404056,13.005.583,22.260.804,1,A,B,K,G,A,A,A,A,A,A,A,A,A,A,A,C,A,A,G,A,A,B,G,?,B,A,A,A,A,A,A,B,A,A,A,A,B,B,C,C,A,B,B,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856077,1,1,13,6,1,BABAAB*CCCD,DCBCBCDB*BA,A....AC....,A.A.AB.....,1,1,270430231,102.986.818,102.986.818,-2.467.037,0.457692,114.067.626,25.215.791,1,B,F,E,D,B,A,B,B,B,B,B,?,A,B,C,D,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,?,?,?,A,?,?,A,?,A,A,B,A,A,A,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856078,1,1,7,7,1,ABDCADCCDCA,DBDAADCDCBC,BDADABDBCBC,ACDCCAACADD,1,1,270430231,102.986.818,102.986.818,-1.730.205,0.394799,154.662.178,21.750.805,1,B,C,D,D,B,A,A,B,A,A,A,A,A,B,B,C,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,C,A,C,B,C,A,C,C,E,A,B,B,A,A,A,A,B,A,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856079,1,1,7,7,1,CBACCDAACDB,DBCACACCACA,DCCADBABBCC,DACDCCACABD,1,1,270430231,102.986.818,102.986.818,-0.710143,0.36414,210.860.824,20.061.697,1,A,B,L,G,B,B,B,B,A,A,A,A,A,B,C,D,A,A,E,A,A,A,B,A,A,C,B,B,A,B,B,?,?,?,?,?,?,?,?,A,E,B,B,A,A,A,B,A,A,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856080,1,1,18,4,7,BACDDAABBAA,CBDBBDBABAA,CDCDBBDDACA,BCBBBADDADC,1,1,270430231,102.986.818,102.986.818,-1.049.133,0.382225,192.184.725,21.058.061,1,A,A,B,C,B,A,B,B,B,A,B,A,A,B,C,D,A,A,D,A,A,A,D,A,B,B,A,A,?,?,?,?,A,?,?,?,A,?,?,B,A,B,A,A,A,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856081,1,1,4,4,5,ADBDDDAACAD,AABACBABCBD,AACDACCCBCC,DABDCABDACD,1,1,270430231,102.986.818,102.986.818,-1.961.849,0.483127,141.900.131,26.617.091,1,B,B,G,D,B,A,B,B,A,A,B,A,B,?,C,D,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,?,A,C,B,?,B,A,C,B,B,B,B,C,A,A,A,A,A,A,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856082,1,1,2,2,3,ADDDCBADACA,ACDBDBADADC,ADBBAADDBCD,AACCBCAACAC,1,1,270430231,102.986.818,102.986.818,-0.77951,0.3084,207.039.163,16.990.793,1,B,B,A,C,A,A,B,B,A,A,B,B,B,B,C,E,A,A,E,A,A,A,E,A,A,B,A,A,A,A,A,?,?,?,?,?,?,?,?,D,B,B,B,C,A,A,A,A,A,A,D,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856083,1,1,10,3,5,ACAACCBDCCB,BABAAAABAAB,AACCABBABBC,AAADCDCBCAB,1,1,270430231,102.986.818,102.986.818,-2.440.671,0.456839,115.520.217,25.168.797,1,B,C,F,D,B,A,B,B,A,B,B,A,A,B,C,E,A,A,B,A,A,A,B,A,A,B,B,B,B,B,A,?,A,?,?,?,?,?,?,A,B,A,B,B,A,B,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856084,1,1,3,3,4,DCADABABCDB,BDDADBABCAC,DDAABCACCBC,AADAADAAAAA,1,1,270430231,102.986.818,102.986.818,-0.72429,0.347527,210.081.418,19.146.431,1,B,B,K,E,B,A,B,B,A,A,A,A,A,B,C,E,A,A,B,A,B,A,B,A,B,A,A,A,A,A,A,?,A,?,?,?,A,?,?,A,B,B,C,A,B,B,A,A,B,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856085,1,1,20,6,2,DCACAADDDBD,ACDDADDADAA,DCBACDDDCDB,BDABDACDDAA,1,1,270430231,102.986.818,102.986.818,-1.344.187,0.365025,175.929.208,20.110.455,1,A,B,C,E,C,D,B,B,A,A,B,A,A,B,C,C,A,A,F,A,A,B,G,B,B,A,A,A,A,A,A,C,C,C,C,C,B,A,C,A,A,B,C,A,C,A,C,A,C,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856086,1,1,5,5,6,ACCADDDADBA,DCBDBBBABAC,BAACCDADBBB,DABCCABCCCB,1,1,270430231,102.986.818,102.986.818,-0.879467,0.306209,201.532.195,16.870.084,1,A,B,L,C,B,A,A,E,B,A,B,A,A,B,C,A,A,A,A,B,B,B,B,A,A,A,?,A,A,A,A,C,A,B,A,B,C,B,C,A,A,B,A,C,A,A,B,A,B,B,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856087,1,1,9,2,4,CDBDADCBACC,BACCCBABBAC,BBBCDACBDBA,ABDCDABACDB,1,1,270430231,102.986.818,102.986.818,-1.656.727,0.437875,158.710.328,24.124.006,1,A,C,H,E,A,A,A,B,B,A,A,A,A,B,B,B,A,A,B,A,?,B,B,A,B,B,A,A,A,A,A,?,?,?,?,?,?,?,?,A,B,B,C,B,A,A,B,A,B,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856088,1,1,8,1,3,DBDBCBCDDDB,CCABAABAADB,CBBBBCBCCDD,ACCCCBDACCC,1,1,270430231,102.986.818,102.986.818,-1.420.379,0.314552,171.731.534,17.329.727,1,A,B,G,C,B,A,B,B,B,A,A,A,A,B,B,E,A,B,D,A,A,B,A,B,B,A,A,A,A,A,B,?,A,?,?,?,?,A,?,B,A,B,B,B,A,A,A,A,A,A,C,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856089,1,1,15,1,4,DBBACDCCDCB,ADDDCBACBAA,DBDAACAAACB,AADCCADBBAB,1,1,270430231,102.986.818,102.986.818,-0.643605,0.367188,214.526.626,20.229.622,1,A,?,J,D,B,B,B,B,B,A,A,A,B,B,C,D,A,A,F,A,A,B,A,B,B,C,A,A,A,A,A,?,A,B,?,C,?,C,C,A,B,B,B,B,A,A,A,A,B,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856090,1,1,14,7,2,DADCBDAABDD,CACDADBABBC,ADCAABDCCDB,ADABDACCCCA,1,1,270430231,102.986.818,102.986.818,-1.666.146,0.407911,158.191.404,22.473.189,1,B,B,C,D,A,A,B,B,A,A,B,A,A,B,C,B,A,A,F,A,A,B,F,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,A,A,B,B,D,A,B,A,A,A,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856092,1,1,5,5,6,BADCADBDADB,ACBDBCDCBBC,CBBDCBCABCA,DDABBADBDCC,1,1,270430231,102.986.818,102.986.818,-1.215.994,0.353617,182.991.791,1.948.195,1,A,B,F,D,B,B,B,B,A,A,A,A,A,B,C,E,A,A,A,A,B,A,F,A,A,B,A,A,A,A,A,C,C,C,B,A,B,B,A,D,E,B,D,A,A,A,B,B,A,A,B,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856093,1,1,6,6,7,BDABAAACDAA,BD*ABDDABCB,BCBCBDCBBCA,BCCBBBCCADB,1,1,270430231,102.986.818,102.986.818,-1.941.648,0.452796,143.013.072,24.946.054,1,A,C,C,D,C,B,B,B,B,C,B,B,B,D,D,D,A,A,C,A,?,A,E,A,A,A,A,A,A,A,A,?,?,?,?,?,?,?,?,A,B,B,B,A,B,A,B,A,D,B,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856094,1,1,6,6,7,DABABBBAAAA,CBADABBADDB,DBDCCABBBBA,DBCDBDDDADA,1,1,270430231,102.986.818,102.986.818,-1.158.398,0.377061,186.164.949,20.773.558,1,B,E,D,D,B,A,A,B,A,A,A,A,A,B,D,C,A,C,A,B,B,B,G,B,B,A,A,A,A,A,A,?,A,?,?,?,?,?,?,E,E,B,C,A,B,A,A,A,A,A,A,'ABAIXO DA M?DIA'
2015,2,27,2704302,1,27216390,3,1,604665,2,5,17856095,1,1,16,2,5,BACCCBCABAC,BACDBACCDBA,BADCBADACA.,BBADCCDACBC,1,1,270430231,102.986.818,102.986.818,-1.332.537,0.388871,176.571.046,21.424.211,1,B,B,D,E,C,D,A,B,D,?,C,E,E,A,A,C,B,C,D,?,A,A,B,A,B,A,A,B,B,A,B,C,?,C,B,C,?,?,C,B,E,A,D,C,C,A,B,D,D,D,C,'ABAIXO DA M?DIA'
