Bola1,Bola2,Bola3,Bola4,Bola5,Bola6,Bola7,Bola8,Bola9,Bola10,Bola11,Bola12,Bola13,Bola14,Bola15,Arrecadacao_Total,Ganhadores_15_N·meros,Cidade,UF,Ganhadores_14_N·meros,Ganhadores_13_N·meros,Ganhadores_12_N·meros,Ganhadores_11_N·meros,Valor_Rateio_15_N·meros,Valor_Rateio_14_N·meros,Valor_Rateio_13_N·meros,Valor_Rateio_12_N·meros,Valor_Rateio_11_N·meros,Acumulado_15_N·meros,Estimativa_Premio,Valor_Acumulado_Especial,outros1,outros2
1,5,13,11,23,10,3,18,7,24,20,2,8,25,4,24.317.506,0,2,SP,AL,756,24997,280620,1351401,217.577,39,632,52,20,8,4,0,1.700.000
14,20,24,8,17,22,23,4,13,16,15,3,5,7,25,23.019.028,0,CAMPINAS,SP,GO,731,25237,210990,1040070,1.649.667,73,991,96,20,8,4,0,1.700.000
1,7,5,14,17,22,20,23,25,13,3,19,15,11,8,22.294.526,0,4,ES,AM,1796,39496,328748,1228495,46.572,15,148,17,20,8,4,0,1.700.000
19,24,21,7,14,15,12,22,8,3,2,16,25,9,20,23.809.732,0,CAMPOS BELOS,GO,MG,492,14875,178279,965407,359.145,75,1.347,64,20,8,4,0,80.000.000
19,11,4,12,22,17,21,8,18,2,1,13,15,9,25,22.057.154,0,JOINVILLE,MG,CE,715,17153,198753,995398,165.935,86,1.020,12,20,8,4,0,2.000.000
14,3,8,5,13,16,7,1,18,10,9,24,25,19,4,21.967.954,0,S?O PAULO,MT,PR,396,15241,189771,1006231,1.672.142,44,1.856,7,20,8,4,0,1.700.000
23,10,12,22,9,16,20,14,6,25,13,18,2,1,8,22.438.898,0,3,MT,SP,666,18577,192620,921506,313.083,77,1.239,81,20,8,4,0,1.700.000
1,15,19,6,8,23,16,12,21,5,17,2,25,3,22,21.359.894,0,S?O PAULO,SP,MG,352,14066,163895,859129,962.407,97,1.682,53,20,8,4,0,1.700.000
5,6,3,9,16,24,21,17,20,25,18,4,12,2,22,245.787.050,0,S?O PAULO,SP,GO,3369,133713,1704422,9530997,5.905.591,0,2.165,59,20,8,4,0,1.700.000
18,25,5,15,9,21,14,1,11,16,17,2,22,6,4,31.420.152,0,6,PE,GO,464,15432,197287,1177008,3.196.576,25,2.119,74,20,8,4,0,1.700.000
7,16,25,19,23,6,18,20,5,4,11,14,9,3,10,25.609.662,0,OURO FINO,SE,MG,306,13415,183053,1038271,2.373.187,46,2.386,31,20,8,4,0,1.700.000
2,1,24,17,18,8,3,4,20,9,7,11,25,5,14,25.285.590,0,DUQUE DE CAXIAS,SP,GO,448,18121,231295,1187773,606.249,54,1.784,48,20,8,4,0,1.700.000
7,20,22,16,6,15,8,12,13,21,25,18,3,5,24,24.074.352,0,PARACAMBI,AL,ES,694,21578,227295,1158073,404.250,7,1.024,16,20,8,4,0,4.500.000
8,2,12,17,6,14,18,9,3,7,16,5,4,11,1,23.718.584,0,NATAL,MG,MG,1246,21768,211804,909389,228.232,44,724,63,20,8,4,0,1.700.000
23,12,9,20,5,17,18,1,3,6,13,2,21,22,10,24.767.548,0,S?O PAULO,MG,MG,484,15869,203418,1106799,661.969,53,1.803,56,20,8,4,0,1.700.000
18,16,17,21,6,8,24,9,12,3,20,11,19,13,4,23.481.030,0,0,SC,BA,294,11240,157925,934325,2.253.777,85,2.358,75,20,8,4,43,1.700.000
25,13,3,18,10,24,6,17,12,1,11,9,7,15,8,22.800.772,0,6,SE,MG,302,12215,175155,1069813,0,1.835,38,20,8,4,1.801.426,0,1.700.000
7,1,24,19,13,23,14,4,9,15,5,2,16,25,8,32.759.786,0,GOI?NIA,SP,MT,888,27963,301603,1524881,1.033.839,97,1.155,29,20,8,4,0,1.700.000
11,19,14,3,21,7,9,10,18,2,24,12,17,15,5,23.995.586,0,ABADIA DOS DOURADOS,SP,RJ,1007,25132,234673,1144493,391.745,70,683,99,20,8,4,0,1.700.000
4,22,10,1,19,13,7,3,2,6,17,24,11,21,16,25.106.350,0,JA?,SP,RJ,461,16727,186336,1001823,328.308,66,1.533,90,20,8,4,0,1.700.000
12,16,4,13,24,21,2,23,10,20,18,9,14,8,25,25.777.738,0,S?O PAULO,SP,GO,907,27102,264669,1182057,574.338,6,835,2,20,8,4,0,1.700.000
20,7,11,3,16,1,19,13,18,9,24,8,25,23,21,24.196.610,0,S?O PAULO,SP,MG,517,21036,248012,1193609,752.980,58,1.280,38,20,8,4,0,1.700.000
19,1,3,17,14,6,24,11,7,5,18,4,23,25,12,24.382.116,0,4,TO,DF,478,17195,189481,1074180,2.007.916,93,1.846,44,20,8,4,0,1.700.000
24,9,23,19,5,21,16,8,13,10,22,4,6,18,2,20.353.318,0,PIRAPORA,BA,RJ,321,13173,162129,867866,1.724.932,85,1.653,43,20,8,4,0,1.700.000
19,18,17,11,23,6,8,2,10,13,7,12,14,15,16,22.259.988,0,RIO DE JANEIRO,MG,MA,334,19274,140227,852031,538.506,71,1.984,36,20,8,4,0,1.700.000
7,6,12,1,3,15,21,17,14,5,2,10,11,22,18,23.287.402,0,S?O PAULO,SP,BA,449,15503,184478,1006630,649.515,16,1.335,31,20,8,4,0,1.700.000
17,16,22,9,12,11,1,23,5,3,10,25,14,7,6,24.257.154,0,4,SP,MG,600,16742,189296,1017738,1.045.394,82,1.531,71,20,8,4,0,5.100.000
25,15,11,18,2,12,5,9,1,21,14,8,20,7,16,22.406.340,0,MORADA NOVA,SP,AL,585,16834,184799,968851,305.040,45,1.375,21,20,8,4,0,1.700.000
18,17,24,7,11,10,6,3,16,9,19,5,13,21,15,22.572.000,0,S?O LU?S,PR,CE,568,20008,229079,1094091,722.458,99,1.118,18,20,8,4,0,1.700.000
13,12,22,9,8,4,21,18,6,17,24,16,10,19,14,23.646.724,0,CAMPO GRANDE,SP,DF,452,17592,207086,992894,971.557,19,1.889,63,20,8,4,45,1.700.000
16,1,21,23,15,2,22,14,18,10,13,12,7,4,6,22.590.116,0,7,ES,SP,340,11866,157772,902522,0,1.928,32,20,8,4,2.130.796,0,1.700.000
18,12,7,4,11,22,13,14,10,20,25,15,16,3,23,34.713.812,0,AN?POLIS,MG,RJ,571,22650,281957,1557153,1.227.816,30,1.498,30,20,8,4,0,5.700.000
20,12,6,4,8,16,5,7,13,24,25,3,21,23,11,21.201.994,0,ANANINDEUA,MG,BA,335,11925,150589,906425,937.755,4,1.722,63,20,8,4,0,1.700.000
11,24,10,8,18,16,5,14,23,7,2,19,1,17,25,23.876.602,0,BEL?M,MG,SC,513,16435,198691,1059517,477.072,0,1.635,10,20,8,4,0,1.000.000
3,4,19,16,7,9,15,25,17,10,14,23,20,2,6,24.657.558,0,IMBITUBA,MG,SP,350,13874,172953,953436,1.186.191,0,2.085,61,20,8,4,95,1.700.000
1,2,17,25,14,16,24,15,5,6,20,11,3,12,19,24.577.920,0,SANTO ANDR?,PR,BA,251,11863,154520,943372,0,3.016,11,20,8,4,2.460.386,0,1.700.000
11,9,18,17,5,19,23,1,4,2,25,7,24,21,6,33.484.424,0,S?O PEDRO DO TURVO,RJ,DF,490,22052,295431,1499128,5.060.374,7,1.632,64,20,8,4,0,1.700.000
1,13,20,18,11,19,23,25,12,24,22,16,10,4,3,19.735.096,0,2,SP,MG,270,12005,161819,872253,1.606.768,8,1.831,8,20,8,4,0,1.700.000
21,22,17,25,19,16,8,2,14,20,15,3,7,11,5,17.790.392,0,RIO DE JANEIRO,SP,BA,383,12492,146160,760720,295.750,66,1.697,13,20,8,4,0,1.700.000
1,21,17,23,11,15,7,4,22,5,10,9,20,3,14,18.025.338,0,1,SP,GO,446,13786,164027,826317,332.224,0,1.309,70,20,8,4,0,5.000.000
3,25,24,14,22,4,12,13,6,23,15,17,18,2,1,22.511.996,0,36,SP,RS,559,16007,182155,981271,922.813,85,1.451,27,20,8,4,0,1.700.000
3,14,20,5,7,8,16,18,1,22,23,25,10,17,21,22.628.756,0,2,SP,DF,473,18126,199170,1044815,1.671.789,78,1.553,59,20,8,4,0,1.700.000
19,23,5,17,1,3,11,22,7,12,20,24,8,10,21,22.047.056,0,MARAVILHA,SP,PR,699,19845,207766,1050551,1.499.683,86,943,6,20,8,4,61,1.700.000
4,22,2,3,15,14,6,25,16,20,19,1,5,9,12,22.150.422,0,2,SP,DF,337,12177,168761,899895,0,1.831,57,20,8,4,2.006.022,0,1.700.000
20,8,14,3,16,24,11,5,22,13,7,4,9,10,17,33.575.044,0,RIO DE JANEIRO,SP,AL,728,23726,291218,1503688,1.538.562,9,1.575,69,20,8,4,0,1.700.000
8,16,10,13,12,17,1,19,6,11,21,15,2,4,25,24.043.154,0,1,SP,CE,956,22396,214557,1002674,483.148,87,888,59,20,8,4,0,1.700.000
6,4,22,18,17,25,13,2,1,20,7,11,9,10,3,24.618.368,0,4,DF,GO,479,18006,209603,1090782,647.891,76,1.783,63,20,8,4,0,1.700.000
21,11,22,9,5,20,13,15,18,8,10,12,23,19,24,23.684.896,0,BRAS?LIA,RJ,MG,541,18427,200824,1069938,456.404,62,1.483,30,20,8,4,0,1.700.000
7,1,21,5,8,22,9,17,19,20,24,13,6,18,2,23.245.414,0,SANTOS,SP,BA,281,11746,161569,958646,536.293,4,2.348,95,20,8,4,0,1.700.000
18,13,19,16,2,6,15,17,24,20,7,10,21,12,5,23.741.292,0,S?O PAULO,RJ,BA,379,14366,180080,1002333,1.036.123,18,1.682,36,20,8,4,0,1.700.000
9,18,6,10,1,20,5,25,14,4,23,22,21,8,3,24.725.524,0,3,RS,BA,362,15774,208269,1086719,1.997.372,26,1.697,72,20,8,4,0,1.200.000
22,7,16,5,9,23,24,14,13,17,3,2,4,20,18,23.164.420,0,CASCAVEL,SC,MG,563,19729,226236,1067704,1.622.678,22,1.266,90,20,8,4,0,1.700.000
11,8,9,22,20,25,14,15,10,12,13,6,4,2,18,23.676.286,0,ARARUAMA,SP,MS,444,16868,201579,1053750,621.607,5,1.846,17,20,8,4,0,1.700.000
3,9,23,13,24,15,14,11,1,21,10,8,17,4,19,24.966.722,0,0,AP,GO,1028,26581,264347,1236418,183.753,27,628,56,20,8,4,0,1.200.000
13,24,16,3,21,23,9,4,19,7,20,1,2,10,14,18.171.076,0,2,PR,ES,401,13002,154599,810489,285.580,11,1.565,20,20,8,4,0,3.000.000
8,3,12,22,6,21,10,15,5,9,19,4,7,13,24,16.574.400,0,CURITIBA,RJ,CE,189,8914,119652,727692,714.035,91,2.324,91,20,8,4,0,1.700.000
17,21,14,11,16,19,4,8,10,18,25,5,9,23,2,24.659.910,0,4,RN,SP,409,15857,200355,1049338,520.128,92,1.565,18,20,8,4,0,1.700.000
1,20,22,14,8,3,19,10,9,23,7,15,5,11,25,17.507.982,0,UBERABA,SC,SP,509,16477,181925,872721,210.552,21,909,13,20,8,4,84,1.700.000
14,18,9,15,24,6,3,7,11,1,12,17,8,2,13,16.897.284,0,TERESINA,SP,ES,285,12289,153609,745762,0,1.408,43,20,8,4,1.304.553,0,1.700.000
5,1,14,10,17,6,20,25,3,2,18,9,22,23,21,32.934.896,0,HORTOL?NDIA,CE,MG,601,28212,260342,1438396,795.670,54,1.368,90,20,8,4,0,4.500.000
14,6,21,5,18,8,20,17,24,25,7,23,11,9,13,24.548.618,0,1,GO,SP,470,17235,211658,1156345,905.064,54,1.692,89,20,8,4,0,1.700.000
24,21,16,11,20,17,13,6,22,10,19,14,3,7,9,25.374.588,0,10,MA,RJ,545,18131,212670,1080628,349.835,7,1.692,92,20,8,4,0,1.700.000
6,3,14,22,10,11,15,8,12,4,7,1,9,20,24,26.687.938,0,BOM DESPACHO,MG,MG,301,13102,209937,1079967,2.414.969,61,2.468,67,20,8,4,17,1.700.000
14,2,12,7,15,21,3,18,25,23,5,22,11,4,24,25.109.276,0,GOIOER?,MG,MG,384,22917,177047,1042520,0,1.764,54,20,8,4,2.202.152,0,5.000.000
2,3,21,1,8,18,14,9,17,6,4,13,19,16,10,36.295.388,0,ROLIM DE MOURA,PR,BA,691,24347,298220,1550596,1.046.372,70,1.349,9,20,8,4,0,1.700.000
19,13,14,1,2,9,17,16,15,3,21,10,7,12,23,26.894.118,0,RIO GRANDE,RJ,GO,611,21536,252444,1271281,625.323,35,1.349,59,20,8,4,0,1.700.000
6,10,20,9,16,4,21,17,25,2,5,1,19,11,7,24.671.390,0,RIO GRANDE,RJ,SP,443,16506,186909,1029350,720.731,90,1.501,78,20,8,4,61,1.700.000
17,10,8,23,11,13,4,16,18,14,22,24,1,2,5,24.347.296,0,TIMB?,RJ,MA,515,16738,203800,1061969,0,1.685,95,20,8,4,1.975.310,0,1.700.000
8,12,25,6,13,9,22,7,20,5,10,23,14,15,2,35.216.586,0,S?O PAULO,SP,BA,418,18288,269017,1567862,4.922.251,53,2.169,26,20,8,4,0,1.700.000
19,1,25,8,3,4,20,14,10,24,5,17,9,13,16,24.491.088,0,MIRACEMA DO TOCANTINS,SP,GO,499,18033,207425,1091113,481.412,61,1.696,27,20,8,4,0,1.700.000
15,24,7,4,16,8,17,13,11,21,22,10,18,5,25,25.359.900,0,MIRACEMA DO TOCANTINS,SP,SP,475,18088,210326,1097560,2.074.220,59,1.343,63,20,8,4,0,1.500.000
20,4,11,1,10,13,9,21,14,18,12,2,25,24,7,27.037.656,0,2,AM,BA,755,23190,253914,1273424,469.994,73,1.094,52,20,8,4,0,5.500.000
18,21,24,10,19,8,13,23,22,2,6,14,3,4,9,25.491.286,0,PRAIA GRANDE,RS,MS,640,22099,246460,1154697,261.159,69,1.255,57,20,8,4,0,1.700.000
18,16,9,1,20,11,23,17,22,2,3,24,8,4,25,26.316.156,0,5,SP,MG,511,14695,178526,1047774,2.500.070,61,1.505,39,20,8,4,0,1.700.000
17,4,13,10,2,7,8,1,20,3,19,24,14,11,6,26.417.718,0,CONTAGEM,PE,ES,625,22460,254494,1299489,342.959,26,1.206,1,20,8,4,19,1.700.000
20,1,18,17,14,15,16,9,11,24,6,23,2,8,7,23.150.418,0,UBERL?NDIA,SP,BA,247,9742,140074,866367,0,2.978,34,20,8,4,2.390.861,0,1.700.000
8,19,13,3,20,21,2,17,24,10,12,16,22,18,6,35.615.982,0,INDAIATUBA,SP,ES,581,23223,279085,1511596,1.359.356,69,1.613,43,20,8,4,0,1.700.000
1,20,11,16,15,17,24,10,8,13,9,7,3,21,4,25.017.816,0,ORL?NDIA,MA,PR,685,22389,242953,1183635,338.438,6,1.085,86,20,8,4,0,1.700.000
20,17,13,4,3,24,11,6,21,2,14,9,8,15,12,25.328.216,0,5,MG,GO,439,16412,206558,1150717,2.000.192,65,1.401,92,20,8,4,0,1.700.000
9,22,20,17,16,19,11,6,1,24,23,3,25,12,18,26.351.882,0,CONSELHEIRO LAFAIETE,MG,SC,287,11056,160393,984361,1.360.823,93,2.917,88,20,8,4,0,5.000.000
12,1,15,6,24,2,5,25,14,7,10,18,9,3,22,24.287.648,0,IBIRIT?,RJ,GO,556,19412,206924,1109022,460.551,12,1.456,40,20,8,4,0,1.700.000
8,9,23,25,22,17,3,15,14,13,20,12,7,5,10,24.878.558,0,CURITIBA,SP,MS,708,29017,255008,1234141,367.151,82,911,78,20,8,4,0,1.700.000
23,11,22,4,10,18,12,20,19,5,2,14,9,25,3,26.849.804,0,MARIC?,SP,AC,623,20467,232981,1227070,338.044,47,1.431,5,20,8,4,89,1.700.000
23,4,25,22,8,21,5,16,18,13,20,12,24,15,14,23.507.350,0,3,RJ,SP,389,12865,199544,1000827,0,1.559,55,20,8,4,1.971.654,0,1.700.000
7,19,9,18,20,23,6,25,1,24,17,10,3,2,5,34.666.558,0,OSASCO,SC,BA,743,23158,305156,1637844,1.502.292,83,1.499,84,20,8,4,0,1.700.000
3,9,7,4,14,25,21,13,5,19,10,24,22,15,6,26.813.502,0,UBATUBA,MG,BA,478,16667,202067,1198452,1.110.149,18,1.429,22,20,8,4,0,5.300.000
21,19,12,25,1,16,15,3,6,8,17,23,24,22,7,24.771.972,0,5,MT,BA,321,13371,161392,945993,1.227.577,26,2.353,37,20,8,4,0,1.700.000
14,12,3,7,9,8,18,25,2,19,20,6,22,15,13,24.631.682,0,SALVADOR,SP,PB,402,15167,206327,1117186,1.936.005,57,1.481,83,20,8,4,0,1.700.000
18,5,22,24,12,14,17,19,11,4,3,13,7,15,8,25.654.482,0,UBERL?NDIA,SP,BA,625,21485,255365,1224985,284.259,26,1.199,51,20,8,4,20,1.700.000
8,7,1,16,15,22,24,20,11,10,19,12,14,25,23,23.699.052,0,CUIAB?,AM,PR,282,11917,163455,959407,0,2.427,54,20,8,4,2.224.841,0,1.700.000
3,1,10,7,22,9,25,15,20,11,14,8,6,5,19,35.426.308,0,PORTO BELO,RJ,MG,2659,23190,291864,1649555,822.782,50,448,29,20,8,4,0,1.700.000
17,16,25,14,12,4,2,15,20,21,22,24,6,5,1,25.696.170,0,3,SP,AL,351,12802,179431,985271,835.157,54,2.196,34,20,8,4,0,1.700.000
19,25,3,20,4,17,12,21,8,22,14,9,16,5,11,23.530.698,0,ALTA FLORESTA,SP,MG,415,13140,158494,914859,455.928,26,1.690,19,20,8,4,0,1.700.000
18,19,11,7,5,24,22,6,15,10,13,20,17,25,2,23.264.408,0,SANTOS,MA,MG,795,21839,229819,1107732,307.461,14,849,98,20,8,4,0,1.700.000
1,10,7,22,19,12,25,16,23,2,14,4,5,3,9,18.330.124,0,4,MA,MG,500,15499,171695,838279,661.870,56,1.163,72,20,8,4,0,1.700.000
5,18,3,2,6,13,7,24,9,11,8,23,15,4,22,19.211.186,0,SEROP?DICA,SP,RJ,318,12571,164147,929414,692.887,47,1.340,85,20,8,4,0,1.700.000
10,16,4,15,2,18,23,3,20,8,9,5,14,21,25,24.424.706,0,S?O PAULO,SP,GO,526,18714,220786,1099005,614.454,25,1.540,43,20,8,4,0,1.700.000
22,9,4,7,25,3,15,13,6,5,1,12,20,18,17,26.051.790,0,SUD MENNUCCI,SP,SP,959,25013,249084,1234400,292.923,84,805,57,20,8,4,0,4.500.000
20,1,24,14,12,19,2,22,7,10,4,9,8,25,15,24.049.260,0,7,SP,BA,926,27970,254545,1159597,290.384,6,689,2,20,8,4,0,1.700.000
24,13,21,19,4,25,10,15,17,16,9,12,22,11,23,25.111.142,0,S?O SEBASTI?O DO PARA?SO,SP,PR,369,13907,195213,1005925,2.284.989,88,1.905,35,20,8,4,0,4.000.000
15,22,18,8,13,24,16,5,20,9,4,14,12,17,23,26.993.030,0,JANDAIA DO SUL,SP,SP,539,22331,224215,1222163,1.040.196,59,1.696,58,20,8,4,38,7.500.000
4,13,14,22,25,3,16,10,20,17,15,18,5,19,8,24.382.038,0,LONDRINA,SP,SP,364,14308,201728,1138409,0,1.583,1,20,8,4,1.872.697,0,1.700.000
6,24,16,17,19,1,7,20,8,22,3,10,4,2,18,35.757.964,0,RIO DE JANEIRO,SP,PA,410,18842,217100,1327871,1.386.784,84,2.757,56,20,8,4,10,1.700.000
24,25,18,2,5,10,14,6,16,7,17,11,3,4,21,25.245.848,0,RIO DE JANEIRO,GO,MG,355,12982,164223,986224,0,2.139,67,20,8,4,2.468.636,13,1.200.000
6,20,22,23,17,2,4,7,15,5,12,21,24,25,14,27.891.256,0,ITOBI,PR,BA,516,22629,230478,1216705,0,1.336,90,20,8,4,4.710.619,0,4.500.000
16,20,22,23,3,18,19,13,25,4,2,10,1,6,11,48.040.662,0,21,SP,MT,799,31392,379563,2102630,1.738.411,88,1.533,24,20,8,4,0,1.700.000
16,19,2,10,6,22,7,20,1,12,14,18,3,5,23,26.210.232,0,2,SP,ES,465,17461,209847,1130489,1.094.728,95,1.448,77,20,8,4,0,1.700.000
5,2,13,7,24,11,20,19,3,12,10,15,17,23,4,24.218.672,0,S?O JOS? DOS PINHAIS,RJ,PE,502,20657,243105,1212939,498.814,14,1.310,31,20,8,4,90,1.700.000
6,18,3,24,17,23,12,4,15,21,10,19,8,20,9,20.829.654,0,4,SP,MG,451,13210,158253,865738,0,1.789,94,20,8,4,1.836.529,0,1.700.000
6,7,17,19,20,8,13,12,15,4,18,2,23,16,5,37.652.070,0,CONTAGEM,GO,PA,675,21933,280554,1612949,1.021.324,26,1.490,64,20,8,4,0,1.700.000
16,25,21,8,15,23,4,14,10,20,9,7,22,12,2,25.748.896,0,FERNAND?POLIS,SE,MG,499,17893,217230,1086367,1.073.980,53,1.892,10,20,8,4,0,1.700.000
2,10,1,24,13,14,3,25,21,17,7,18,11,20,8,26.481.312,0,S?O PAULO,SP,AM,1775,31898,277901,1250255,65.834,33,407,57,20,8,4,0,1.700.000
13,7,21,14,12,18,2,17,5,23,22,6,10,3,11,27.202.634,0,8,AM,ES,622,19801,229526,1202367,540.363,75,1.527,47,20,8,4,0,1.700.000
3,13,5,2,11,25,20,22,18,17,10,14,8,1,21,24.697.742,0,ITABUNA,BA,PR,1197,39565,262486,1224341,165.946,57,487,5,20,8,4,0,1.700.000
9,12,2,17,21,5,11,23,13,1,7,16,22,6,3,25.183.224,0,PAR? DE MINAS,CE,MG,714,24415,205537,1032498,302.520,32,1.303,68,20,8,4,0,1.700.000
11,4,16,15,7,25,13,18,20,5,17,24,2,6,8,25.730.428,0,UBERL?NDIA,MG,AL,499,19025,231330,1122528,504.220,6,1.776,63,20,8,4,0,1.700.000
4,5,15,18,23,1,13,17,12,8,22,24,10,2,21,23.738.082,0,ENGENHEIRO PAULO DE FRONTIN,RJ,BA,458,17065,207195,1078984,1.808.848,91,1.736,2,20,8,4,0,1.700.000
17,21,25,13,12,10,2,1,24,8,5,20,9,6,14,23.219.534,0,PRESIDENTE LUCENA,SP,DF,535,16408,186414,1018603,632.695,28,1.559,48,20,8,4,0,1.700.000
25,24,13,22,4,3,8,18,20,2,1,10,23,11,16,22.786.834,0,CARAPICU?BA,MT,BA,725,29109,242393,1137737,212.762,32,773,97,20,8,4,0,1.700.000
11,17,21,4,16,18,12,5,24,6,14,20,23,25,8,21.253.992,0,Ribeir?o Preto,PR,MG,329,12702,163577,888101,621.589,60,1.744,0,20,8,4,0,1.700.000
1,8,3,16,5,9,17,7,2,25,6,21,20,12,23,22.173.420,0,5,RJ,BA,300,11625,165429,934853,982.043,42,2.014,45,20,8,4,0,1.700.000
1,13,22,20,14,4,3,16,25,17,2,21,23,11,7,19.827.910,0,GL?RIA DE DOURADOS,RS,RS,285,11119,153360,891871,542.741,8,1.757,87,20,8,4,0,1.700.000
9,15,12,18,8,5,19,4,21,14,25,22,3,10,1,22.976.412,0,JO?O PESSOA,SP,MS,570,17537,194249,1015510,605.656,21,1.401,17,20,8,4,0,1.700.000
22,18,11,17,25,9,6,8,3,2,5,23,21,24,20,23.460.408,0,PASSO FUNDO,SP,CE,382,16537,202893,1066690,898.459,93,1.447,38,20,8,4,0,1.700.000
11,9,2,17,5,20,7,1,25,12,24,19,15,4,23,24.516.014,0,PORTO ALEGRE,SP,XX,761,24005,251019,1159377,265.549,83,920,3,20,8,4,0,1.700.000
24,9,10,1,5,15,19,21,20,11,2,23,12,4,22,22.511.056,0,8,BA,SP,471,15644,184130,957153,942.725,68,1.759,59,20,8,4,0,4.800.000
5,14,3,22,7,25,9,21,19,8,2,20,1,23,12,22.340.558,0,BRAS?LIA,MG,SP,495,18009,219899,1092382,1.453.985,3,1.291,13,20,8,4,0,1.700.000
10,25,23,13,8,18,16,3,20,15,9,12,4,14,24,22.845.172,0,BELO HORIZONTE,SP,DF,526,23483,212728,1070914,392.218,88,1.311,5,20,8,4,0,1.700.000
12,9,14,19,17,22,6,16,15,20,11,1,4,18,5,22.088.872,0,RIO DE JANEIRO,PB,GO,212,9128,128490,784877,594.386,91,3.450,72,20,8,4,99,1.700.000
4,16,5,23,6,9,1,24,14,19,8,3,18,20,22,21.657.262,0,CHAPEC?,SP,ES,310,12172,156188,884182,0,1.968,40,20,8,4,1.983.160,0,1.700.000
17,19,7,8,10,5,20,21,11,14,23,9,15,16,12,26.455.588,0,OSASCO,SP,MG,528,16811,210187,1122138,605.841,28,1.879,56,20,8,4,0,1.700.000
20,13,23,18,25,10,8,2,1,21,12,7,14,3,11,21.359.420,0,S?O PAULO,TO,BA,782,26705,244221,1101865,537.770,69,604,55,20,8,4,0,1.700.000
25,8,11,22,20,1,2,7,12,17,15,16,3,10,23,18.498.284,0,S?O PAULO,SP,MT,533,14709,158950,828206,178.602,81,1.178,33,20,8,4,0,1.700.000
20,15,1,7,13,25,17,9,19,21,18,12,4,6,5,23.150.122,0,3,DF,MG,655,18768,199683,1044807,588.976,22,1.185,75,20,8,4,0,1.700.000
9,13,2,18,15,1,10,17,5,23,24,16,3,25,11,19.272.870,0,PATO BRANCO,MG,GO,544,17141,190734,964295,398.698,11,966,46,20,8,4,0,1.700.000
17,9,7,10,13,16,14,12,23,25,4,22,2,15,24,23.503.922,0,PALMEIRA DAS MISS?ES,RS,BA,433,17841,216923,1069149,434.522,89,1.764,42,20,8,4,0,5.000.000
16,11,17,3,2,7,21,12,5,1,24,22,14,19,6,20.800.320,0,3,SP,BA,625,16575,159426,827827,621.616,97,1.311,54,20,8,4,0,1.700.000
10,15,20,18,19,13,5,17,22,9,23,6,24,2,4,18.542.884,0,CURITIBA,MG,SP,413,14342,166564,860773,451.324,7,1.441,4,20,8,4,0,1.700.000
9,19,1,24,2,4,6,20,17,10,14,7,18,3,16,22.236.028,0,BARRA VELHA,CE,DF,426,14727,135226,820768,1.132.890,50,1.636,53,20,8,4,46,1.700.000
3,24,8,10,19,21,5,13,25,1,22,7,6,15,4,24.002.036,0,1,PA,MG,410,15491,185881,1036429,0,1.523,65,20,8,4,2.030.267,0,1.700.000
11,7,14,9,6,16,13,1,10,19,23,2,18,22,17,31.606.300,0,3,PA,GO,559,18710,233284,1309485,2.430.796,19,1.558,46,20,8,4,0,1.700.000
2,16,1,20,15,8,19,5,10,13,7,4,23,25,22,22.466.648,0,DIAMANTINA,RJ,BA,751,19856,208115,1041903,319.362,55,934,61,20,8,4,0,1.700.000
1,13,3,8,4,5,19,7,10,18,12,15,2,16,11,22.891.200,0,IBAITI,SP,BA,596,16502,212166,977178,907.063,17,1.337,94,20,8,4,0,1.700.000
25,22,23,5,18,20,7,15,24,6,17,12,10,14,3,22.314.246,0,1,BA,RS,757,22078,229172,1073638,282.425,55,819,96,20,8,4,0,1.700.000
1,19,3,11,22,17,23,14,21,16,20,4,6,7,8,22.173.254,0,2,PA,MS,456,11157,144640,824537,2.244.759,98,1.514,69,20,8,4,0,2.000.000
12,11,19,2,24,3,13,5,18,4,17,23,1,9,20,22.397.434,0,S?O PAULO,RO,BA,397,15148,196220,1078738,1.602.261,95,1.774,3,20,8,4,0,2.000.000
21,13,14,17,22,23,4,9,1,24,18,11,5,25,20,21.798.514,0,2,SP,SP,388,14543,184427,1021897,1.636.014,7,1.853,42,20,8,4,0,2.000.000
8,12,18,17,10,16,4,5,19,24,7,2,13,14,23,22.026.452,0,CRICI?MA,SP,CE,733,20917,226800,1056340,351.511,25,843,16,20,8,4,0,2.000.000
24,23,20,6,22,21,3,10,13,19,25,4,7,18,17,23.566.984,0,3,PA,DF,360,13785,171141,1011833,2.058.401,6,1.759,32,20,8,4,0,2.000.000
18,20,14,3,2,16,8,19,25,22,9,13,5,21,4,22.564.796,0,ATIBAIA,PA,RJ,337,12110,162720,941220,2.035.140,86,1.858,15,20,8,4,0,2.000.000
6,21,23,15,8,13,24,9,16,25,10,19,4,14,5,23.021.262,0,GUARUJ?,RO,BA,360,13161,175777,939821,517.657,12,1.769,77,20,8,4,0,2.000.000
2,8,6,23,24,13,16,12,1,21,7,3,22,14,20,24.565.710,0,4,SE,RJ,428,15056,184900,988280,559.151,65,1.607,91,20,8,4,0,2.000.000
